Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID
GPA.3383-2508-2516-26988..16,"Jul 2, 2022",5:39:31 AM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,TX,77581,USD,-0.30,16.750000,TRY,-5.02,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3379-8200-9385-39566..6,"Jul 2, 2022",5:59:32 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,CA,95361,USD,1.99,16.750000,TRY,33.33,,,4992301508099091170,Yes,,,
GPA.3379-8200-9385-39566..6,"Jul 2, 2022",5:59:32 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,CA,95361,USD,-0.30,16.750000,TRY,-5.02,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3344-5652-2620-79310,"Jul 2, 2022",6:02:58 AM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,OnePlus9TMO,US,OR,97206,USD,22.99,16.750000,TRY,385.07,,,4992301508099091170,Yes,,,
GPA.3344-5652-2620-79310,"Jul 2, 2022",6:02:58 AM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,OnePlus9TMO,US,OR,97206,USD,-3.45,16.750000,TRY,-57.79,,,4992301508099091170,Yes,15,,
GPA.3349-1686-3159-59142..1,"Jul 2, 2022",6:04:07 AM PDT,,Charge,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,US,MO,64730,USD,12.99,16.750000,TRY,217.58,,,4992301508099091170,Yes,,,
GPA.3349-1686-3159-59142..1,"Jul 2, 2022",6:04:07 AM PDT,,Google fee,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,US,MO,64730,USD,-1.95,16.750000,TRY,-32.66,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3362-1265-5846-29383..1,"Jul 2, 2022",6:13:36 AM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new_trial,,JP,,3290502,JPY,210,0.123870,TRY,26.01,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3362-1265-5846-29383..1,"Jul 2, 2022",6:13:36 AM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new_trial,,JP,,3290502,JPY,-32,0.123870,TRY,-3.96,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3360-9545-9719-92354..7,"Jul 2, 2022",7:22:27 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,US,NC,27107,USD,2.99,16.750000,TRY,50.08,,,4992301508099091170,Yes,,,
GPA.3360-9545-9719-92354..7,"Jul 2, 2022",7:22:27 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,US,NC,27107,USD,-0.45,16.750000,TRY,-7.54,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3323-2028-5519-15314..16,"Jul 2, 2022",7:28:02 AM PDT,,Charge,,プレミアムシルバーマンスリーサブスクリプション (私の時計：美しい目覚まし時計とタイマー),hdesign.theclock,1,premium_silver_monthly,,JP,,4260204,JPY,210,0.123870,TRY,26.01,,,4992301508099091170,Yes,,,
GPA.3323-2028-5519-15314..16,"Jul 2, 2022",7:28:02 AM PDT,,Google fee,,プレミアムシルバーマンスリーサブスクリプション (私の時計：美しい目覚まし時計とタイマー),hdesign.theclock,1,premium_silver_monthly,,JP,,4260204,JPY,-32,0.123870,TRY,-3.96,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3310-4636-9173-86531,"Jul 2, 2022",8:26:45 AM PDT,,Charge refund,Full,Premium Gold Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_lifetime,o1s,SE,,141 41,SEK,-148.00,1.638300,TRY,-242.47,,,4992301508099091170,Yes,,,
GPA.3310-4636-9173-86531,"Jul 2, 2022",8:26:45 AM PDT,,Google fee refund,Full,Premium Gold Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_lifetime,o1s,SE,,141 41,SEK,22.20,1.638300,TRY,36.37,,,4992301508099091170,Yes,15,,
GPA.3339-0037-7322-58428..3,"Jul 2, 2022",8:29:44 AM PDT,,Charge,,Premium Silver Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_spring_monthly,,DE,,63773,EUR,0.75,17.465000,TRY,13.10,,,4992301508099091170,Yes,,,
GPA.3339-0037-7322-58428..3,"Jul 2, 2022",8:29:44 AM PDT,,Google fee,,Premium Silver Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_spring_monthly,,DE,,63773,EUR,-0.11,17.465000,TRY,-1.92,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3363-7105-9920-78735..4,"Jul 2, 2022",8:48:31 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,CH,,8309,CHF,1.90,17.427000,TRY,33.11,p1m,,4992301508099091170,Yes,,,
GPA.3363-7105-9920-78735..4,"Jul 2, 2022",8:48:31 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,CH,,8309,CHF,-0.28,17.427000,TRY,-4.88,p1m,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3353-8174-9320-69007..16,"Jul 2, 2022",9:13:36 AM PDT,,Charge,,Suscripción mensual Premium Gold (El Reloj: Hermoso Despertador),hdesign.theclock,1,premium_gold_monthly,,CL,,8340518,CLP,2857,0.017983,TRY,51.38,,,4992301508099091170,Yes,,,
GPA.3353-8174-9320-69007..16,"Jul 2, 2022",9:13:36 AM PDT,,Google fee,,Suscripción mensual Premium Gold (El Reloj: Hermoso Despertador),hdesign.theclock,1,premium_gold_monthly,,CL,,8340518,CLP,-429,0.017983,TRY,-7.71,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3302-4172-6773-22459..11,"Jul 2, 2022",9:19:28 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,US,TX,76108,USD,2.99,16.750000,TRY,50.08,,,4992301508099091170,Yes,,,
GPA.3302-4172-6773-22459..11,"Jul 2, 2022",9:19:28 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,US,TX,76108,USD,-0.45,16.750000,TRY,-7.54,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3316-9039-9558-79394..3,"Jul 2, 2022",10:54:45 AM PDT,,Charge,,Premium Silver Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_spring_monthly,,US,CO,80247,USD,0.99,16.750000,TRY,16.58,,,4992301508099091170,Yes,,,
GPA.3316-9039-9558-79394..3,"Jul 2, 2022",10:54:45 AM PDT,,Google fee,,Premium Silver Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_spring_monthly,,US,CO,80247,USD,-0.15,16.750000,TRY,-2.51,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3349-3183-6827-69926..0,"Jul 2, 2022",1:25:44 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,NM,87108,USD,2.99,16.750000,TRY,50.08,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3349-3183-6827-69926..0,"Jul 2, 2022",1:25:44 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,NM,87108,USD,-0.45,16.750000,TRY,-7.54,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3314-5538-9809-87393..4,"Jul 2, 2022",1:47:57 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,PL,,43-600,PLN,5.68,3.716200,TRY,21.11,,,4992301508099091170,Yes,,,
GPA.3314-5538-9809-87393..4,"Jul 2, 2022",1:47:57 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,PL,,43-600,PLN,-0.85,3.716200,TRY,-3.16,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3310-9844-4864-13276..2,"Jul 2, 2022",1:55:18 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,JP,,9540171,JPY,320,0.123870,TRY,39.64,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3310-9844-4864-13276..2,"Jul 2, 2022",1:55:18 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,JP,,9540171,JPY,-48,0.123870,TRY,-5.95,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3380-6935-5778-14049..13,"Jul 2, 2022",1:56:29 PM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,OR,97452,USD,1.99,16.750000,TRY,33.33,,,4992301508099091170,Yes,,,
GPA.3380-6935-5778-14049..13,"Jul 2, 2022",1:56:29 PM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,OR,97452,USD,-0.30,16.750000,TRY,-5.02,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3319-0627-4452-90089..10,"Jul 2, 2022",2:10:51 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,BE,,4000,EUR,2.47,17.465000,TRY,43.14,,,4992301508099091170,Yes,,,
GPA.3319-0627-4452-90089..10,"Jul 2, 2022",2:10:51 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,BE,,4000,EUR,-0.37,17.465000,TRY,-6.46,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3321-7046-1323-40442,"Jul 2, 2022",2:39:27 PM PDT,,Charge refund,Full,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,amber,AR,Buenos Aires,1640,USD,-11.09,16.683000,TRY,-185.01,,,4992301508099091170,Yes,,,
GPA.3321-7046-1323-40442,"Jul 2, 2022",2:39:27 PM PDT,,Google fee refund,Full,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,amber,AR,Buenos Aires,1640,USD,1.66,16.683000,TRY,27.69,,,4992301508099091170,Yes,15,,
GPA.3365-7308-0623-49508..16,"Jul 2, 2022",3:36:14 PM PDT,,Charge,,Abonnement mensuel Premium Silver (L’horloge: un réveil élégant),hdesign.theclock,1,premium_silver_monthly,,BE,,5060,EUR,1.64,17.465000,TRY,28.64,,,4992301508099091170,Yes,,,
GPA.3365-7308-0623-49508..16,"Jul 2, 2022",3:36:14 PM PDT,,Google fee,,Abonnement mensuel Premium Silver (L’horloge: un réveil élégant),hdesign.theclock,1,premium_silver_monthly,,BE,,5060,EUR,-0.25,17.465000,TRY,-4.36,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3355-6619-8584-33478,"Jul 2, 2022",4:20:56 PM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,b0q,CA,QC,J0Z1K0,CAD,21.99,12.986000,TRY,285.55,,,4992301508099091170,Yes,,,
GPA.3355-6619-8584-33478,"Jul 2, 2022",4:20:56 PM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,b0q,CA,QC,J0Z1K0,CAD,-3.30,12.986000,TRY,-42.85,,,4992301508099091170,Yes,15,,
GPA.3368-3973-6491-52019..4,"Jul 2, 2022",5:17:02 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,DE,,76857,EUR,1.25,17.465000,TRY,21.83,,,4992301508099091170,Yes,,,
GPA.3368-3973-6491-52019..4,"Jul 2, 2022",5:17:02 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,DE,,76857,EUR,-0.19,17.465000,TRY,-3.32,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3301-8823-4084-92286..0,"Jul 2, 2022",5:40:32 PM PDT,,Charge,,Premium Silver Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_yearly_new,,US,OR,97229,USD,9.99,16.750000,TRY,167.33,,,4992301508099091170,Yes,,,
GPA.3301-8823-4084-92286..0,"Jul 2, 2022",5:40:32 PM PDT,,Google fee,,Premium Silver Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_yearly_new,,US,OR,97229,USD,-1.50,16.750000,TRY,-25.12,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3318-1564-9035-59909..16,"Jul 2, 2022",5:54:22 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly,,SG,,,SGD,5.13,11.992000,TRY,61.52,,,4992301508099091170,Yes,,,
GPA.3318-1564-9035-59909..16,"Jul 2, 2022",5:54:22 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly,,SG,,,SGD,-0.77,11.992000,TRY,-9.23,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3334-3620-1516-75868..16,"Jul 2, 2022",7:26:49 PM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,TX,77077,USD,1.99,16.750000,TRY,33.33,,,4992301508099091170,Yes,,,
GPA.3334-3620-1516-75868..16,"Jul 2, 2022",7:26:49 PM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,TX,77077,USD,-0.30,16.750000,TRY,-5.02,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3353-7283-9734-01437..5,"Jul 2, 2022",8:12:08 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,FI,,33521,EUR,1.69,17.465000,TRY,29.52,,,4992301508099091170,Yes,,,
GPA.3353-7283-9734-01437..5,"Jul 2, 2022",8:12:08 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,FI,,33521,EUR,-0.25,17.465000,TRY,-4.37,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3303-5051-2998-84510..1,"Jul 2, 2022",9:47:23 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,HK,新界,,HKD,23.00,2.134600,TRY,49.09,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3303-5051-2998-84510..1,"Jul 2, 2022",9:47:23 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,HK,新界,,HKD,-3.45,2.134600,TRY,-7.36,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3379-3266-3962-72507..1,"Jul 2, 2022",10:26:44 PM PDT,,Charge,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,PE,Ica,,PEN,24.99,4.359300,TRY,108.94,,,4992301508099091170,Yes,,,
GPA.3379-3266-3962-72507..1,"Jul 2, 2022",10:26:44 PM PDT,,Google fee,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,PE,Ica,,PEN,-3.75,4.359300,TRY,-16.35,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3327-7724-1394-87859..7,"Jul 2, 2022",11:01:20 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,AU,NSW,2050,AUD,2.72,11.418000,TRY,31.06,,,4992301508099091170,Yes,,,
GPA.3327-7724-1394-87859..7,"Jul 2, 2022",11:01:20 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,AU,NSW,2050,AUD,-0.41,11.418000,TRY,-4.68,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3388-1674-8263-22230..1,"Jul 3, 2022",12:24:15 AM PDT,,Charge,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,DE,,14193,EUR,10.08,17.465000,TRY,176.05,,,4992301508099091170,Yes,,,
GPA.3388-1674-8263-22230..1,"Jul 3, 2022",12:24:15 AM PDT,,Google fee,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,DE,,14193,EUR,-1.51,17.465000,TRY,-26.38,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3387-6148-1725-32612..16,"Jul 3, 2022",1:09:07 AM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,AZ,85650,USD,1.99,16.750000,TRY,33.33,,,4992301508099091170,Yes,,,
GPA.3387-6148-1725-32612..16,"Jul 3, 2022",1:09:07 AM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,AZ,85650,USD,-0.30,16.750000,TRY,-5.02,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3384-8779-7223-77413..6,"Jul 3, 2022",2:37:10 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,FI,,00350,EUR,1.69,17.465000,TRY,29.52,,,4992301508099091170,Yes,,,
GPA.3384-8779-7223-77413..6,"Jul 3, 2022",2:37:10 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,FI,,00350,EUR,-0.25,17.465000,TRY,-4.37,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3313-1637-5167-95090..10,"Jul 3, 2022",4:32:46 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,SD,57105,USD,2.99,16.750000,TRY,50.08,,,4992301508099091170,Yes,,,
GPA.3313-1637-5167-95090..10,"Jul 3, 2022",4:32:46 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,SD,57105,USD,-0.45,16.750000,TRY,-7.54,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3389-1068-2984-38743..2,"Jul 3, 2022",4:41:37 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,AE,أبو ظبي,,AED,10.47,4.560200,TRY,47.74,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3389-1068-2984-38743..2,"Jul 3, 2022",4:41:37 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,AE,أبو ظبي,,AED,-1.57,4.560200,TRY,-7.16,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3313-8656-5479-59439,"Jul 3, 2022",5:11:42 AM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,g0s,NL,,5692 DE,EUR,19.00,17.465000,TRY,331.84,,,4992301508099091170,Yes,,,
GPA.3313-8656-5479-59439,"Jul 3, 2022",5:11:42 AM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,g0s,NL,,5692 DE,EUR,-2.85,17.465000,TRY,-49.79,,,4992301508099091170,Yes,15,,
GPA.3321-6311-7778-77156,"Jul 3, 2022",6:29:08 AM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,cannong,CH,,9320,CHF,21.00,17.427000,TRY,365.98,,,4992301508099091170,Yes,,,
GPA.3321-6311-7778-77156,"Jul 3, 2022",6:29:08 AM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,cannong,CH,,9320,CHF,-3.15,17.427000,TRY,-54.90,,,4992301508099091170,Yes,15,,
GPA.3363-6693-9473-08742..16,"Jul 3, 2022",7:00:21 AM PDT,,Charge,,Premium Silver Monatsabonnement (Die Uhr: Toller Wecker & Timer),hdesign.theclock,1,premium_silver_monthly,,CH,,8913,CHF,1.80,17.427000,TRY,31.37,,,4992301508099091170,Yes,,,
GPA.3363-6693-9473-08742..16,"Jul 3, 2022",7:00:21 AM PDT,,Google fee,,Premium Silver Monatsabonnement (Die Uhr: Toller Wecker & Timer),hdesign.theclock,1,premium_silver_monthly,,CH,,8913,CHF,-0.27,17.427000,TRY,-4.71,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3398-7841-7666-10456..16,"Jul 3, 2022",7:28:24 AM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,MA,01201,USD,1.99,16.750000,TRY,33.33,,,4992301508099091170,Yes,,,
GPA.3398-7841-7666-10456..16,"Jul 3, 2022",7:28:24 AM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,MA,01201,USD,-0.30,16.750000,TRY,-5.02,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3391-7947-4777-55324..16,"Jul 3, 2022",9:34:50 AM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,RI,02816,USD,1.99,16.750000,TRY,33.33,,,4992301508099091170,Yes,,,
GPA.3391-7947-4777-55324..16,"Jul 3, 2022",9:34:50 AM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly,,US,RI,02816,USD,-0.30,16.750000,TRY,-5.02,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3301-2614-7853-48985..11,"Jul 3, 2022",10:14:23 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,JP,,0294203,JPY,320,0.123870,TRY,39.64,,,4992301508099091170,Yes,,,
GPA.3301-2614-7853-48985..11,"Jul 3, 2022",10:14:23 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,JP,,0294203,JPY,-48,0.123870,TRY,-5.95,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3322-5473-9492-22882..3,"Jul 3, 2022",12:12:11 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,MX,,52060,MXN,25.00,0.826610,TRY,20.67,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3322-5473-9492-22882..3,"Jul 3, 2022",12:12:11 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,MX,,52060,MXN,-3.75,0.826610,TRY,-3.10,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3359-5761-9913-14633..0,"Jul 3, 2022",12:30:39 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,FI,,40950,EUR,2.49,17.465000,TRY,43.49,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3359-5761-9913-14633..0,"Jul 3, 2022",12:30:39 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,FI,,40950,EUR,-0.37,17.465000,TRY,-6.46,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3331-1131-2497-77902..1,"Jul 3, 2022",2:16:35 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,AZ,85743,USD,2.99,16.750000,TRY,50.08,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3331-1131-2497-77902..1,"Jul 3, 2022",2:16:35 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,AZ,85743,USD,-0.45,16.750000,TRY,-7.54,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3321-9671-7991-44111,"Jul 3, 2022",3:29:15 PM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,q2q,US,ND,58402,USD,22.99,16.759000,TRY,385.30,,,4992301508099091170,Yes,,,
GPA.3321-9671-7991-44111,"Jul 3, 2022",3:29:15 PM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,q2q,US,ND,58402,USD,-3.45,16.759000,TRY,-57.82,,,4992301508099091170,Yes,15,,
GPA.3313-4479-9080-94737..2,"Jul 3, 2022",3:45:06 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,BR,SP,06660035,BRL,7.99,3.142800,TRY,25.11,p1m,freetrial,4992301508099091170,Yes,,,
